ra dec
53.08062473960954 -27.787714254386813
53.05881819554648 -27.88460090607558
53.10549314814844 -27.792225227128156
53.02930596706413 -27.80599625898254
53.02908668996328 -27.7765115586151
53.098771335097126 -27.85307981279314
53.06391718956528 -27.869859419551545
53.05404268114145 -27.800907069576922
53.050639637391924 -27.861428790939314
53.038654138340746 -27.78079893023354
53.07131139745453 -27.767046938244857
53.06137338849455 -27.856992513430903
53.030934399280575 -27.847634495295427
53.03529022524289 -27.81180134334098
53.092041914372444 -27.808948293753247
53.024487834142796 -27.84221870264451
53.08083033032183 -27.83413749337897
53.06017800236222 -27.87409465583665
53.06080765501109 -27.859161300591868
53.06146426662005 -27.760894804419994
53.10099707120885 -27.84175682469778
53.05304116604804 -27.83144567500519
53.04986428299912 -27.7989490923293
53.05141826391113 -27.86457892053891
53.02628958189195 -27.821703378884532
53.070091519902384 -27.79778494679791
53.09138901573926 -27.85664911699033
53.09863018644584 -27.872617779843722
53.085017927736885 -27.85071974414344
53.09739976465032 -27.777486169472997
53.06483598447525 -27.848905893475536
53.08861461409363 -27.792098232702326
53.0306574786224 -27.814841383924836
53.07048121442646 -27.843586004483086
53.03302245369272 -27.76163277098036
53.09967878707171 -27.854015096214585
53.07678994006431 -27.869901685786864
53.04996766537577 -27.803583508139322
53.09599591681955 -27.81433053945392
53.10066549175884 -27.861229505525944
53.06411515985532 -27.79628331619434
53.08619347250393 -27.86061000754587
53.02024220505898 -27.83738535623328
53.05417060353245 -27.83371025228441
53.066807184654934 -27.799383696246615
53.03774404788163 -27.778217933310742
53.08997487730958 -27.851867684145198
53.02319575743115 -27.834844341938798
53.09791205217525 -27.84031222897334
53.031512507660736 -27.793506268844496
53.10196096653852 -27.763007751147054
53.080696678151476 -27.874288812705025
53.04191271950396 -27.791023391605574
53.099149239728106 -27.843777880419104
53.08085601250816 -27.772653107327194
53.099594213137344 -27.820016817001125
53.075975436753296 -27.770027664787456
53.0391487258561 -27.83982625877037
53.08488140566697 -27.859777014393295
53.0630036080816 -27.76799217068959
53.097254818480124 -27.847244850139884
53.08793263063466 -27.813878851304146
53.0377267788329 -27.76096308238734
53.10007602010042 -27.824347430660247
53.04902903965188 -27.81610733125463
53.09791231935564 -27.785903437513074
53.03300654514969 -27.832198514691683
53.0661591520211 -27.8836391931099
53.088090432780085 -27.864742482105825
53.04361832397457 -27.85536123077642
53.06938214905317 -27.778167661599646
53.025587635398274 -27.78379353071283
53.05347245838857 -27.838080469713486
53.091082466771375 -27.83515566323599
53.06859580701395 -27.80090532045634
53.0663397097294 -27.78982242594481
53.05754568344902 -27.870910661098367
53.075286177570504 -27.88993000656203
53.02965089751665 -27.84446777339458
53.077247680868645 -27.867232993189234
53.09025455271324 -27.825158900889296
53.09938378574937 -27.880432325987904
53.05459320412033 -27.779963360788514
53.03173884279649 -27.818005766715512
53.08541369144091 -27.886742691453684
53.044406140162906 -27.776427543369827
53.0654364693541 -27.87698095127714
53.06374019747012 -27.803108043631937
53.08699695449286 -27.843034644848956
53.09277938748245 -27.79077239887211
53.095011146594686 -27.77842713971729
53.05925972591689 -27.849044559759854
53.02783018701449 -27.762293721390108
53.06251414302956 -27.883508313869523
53.10106307970352 -27.863951610338734
53.08836659930629 -27.844308414655913
53.08336634770471 -27.78777904420769
53.02484988003346 -27.774249313021258
53.04137248616623 -27.77050744408404
53.03407889718638 -27.843985126065636
53.04223843738639 -27.827200557832356
53.07878681412238 -27.835897728517327
53.03446802828314 -27.79602995776358
53.08143266853563 -27.817090255024205
53.1003297496942 -27.796379771276136
53.08234036041067 -27.838912412088973
53.08038740973779 -27.827379425924182
53.0612244190929 -27.81742044637272
53.06561837290291 -27.86745625234223
53.024840643237255 -27.811176550506808
53.0643236270447 -27.884331099370073
53.0670982138128 -27.872438412354732
53.048245771742444 -27.867343002786797
53.05183758136163 -27.80100303217578
53.07137282689256 -27.81437141284507
53.08715917313339 -27.777057370022884
53.08777680097615 -27.849699519321916
53.02793875220731 -27.838489983462917
53.10159301497167 -27.873440046698786
53.08020404521855 -27.879455985056044
53.06877319462745 -27.824387372613348
53.104520169541615 -27.853242151535067
53.08035515019724 -27.807516886082663
53.045393904355166 -27.858359943547356
53.07161349619761 -27.868275470779924
53.08015390643264 -27.782167638306838
53.06077478493511 -27.77790864330639
53.02612949295453 -27.77604685409512
53.015718804527324 -27.78119332720032
53.07985374424616 -27.82841408343063
53.0564538020345 -27.781136641740698
53.06619563079671 -27.776242014450567
53.040912317468155 -27.762655089772895
53.07513511141675 -27.792294015821913
53.04606237134613 -27.838075527604982
53.044549865232696 -27.867118383955702
53.09055904035559 -27.840249455503727
53.06888667645058 -27.868255190945593
53.08488149245278 -27.762923591402444
53.045966772187654 -27.82293574592023
53.04181871436484 -27.770007540519405
53.05440956440458 -27.769838206280493
53.0955923492981 -27.864115520919302
53.040813767628606 -27.807380016802867
53.10030601006088 -27.89124396958884
53.06300318090954 -27.864745186080338
53.050455630475405 -27.80721366806847
53.027443574344154 -27.788260443006312
53.06119850409399 -27.86244290448192
53.07127831154943 -27.801773964210177
53.100996876598316 -27.78758153349744
53.050083372273136 -27.78314227627994
53.100765364190394 -27.775497039607906
53.10503776117825 -27.87037852640988
53.047478377932116 -27.824024486369595
53.09157494045451 -27.833734511204543
53.068010103980704 -27.846667288963467
53.040819991131706 -27.821533414916583
53.07130041339658 -27.84129385682371
53.03850828285352 -27.774657103025273
53.10563417774779 -27.783255075585238
53.068472473825636 -27.8747508926342
53.08064873396722 -27.82602493226796
53.0837363654431 -27.83588047213427
53.0395999445822 -27.768735848701315
53.03716422562744 -27.853462119022566
53.07365671926696 -27.809276276356673
53.05211939998946 -27.85554140581124
53.04540357156072 -27.775683156881882
53.06571246453413 -27.805534507656514
53.04588634470678 -27.849864461736733
53.04388629736902 -27.829930514905733
53.02930067117638 -27.847020339745093
53.09284874414609 -27.76883086560006
53.075625864122344 -27.805580561159783
53.027818715188566 -27.80096811262971
53.058780067990035 -27.77153568555883
53.0984751546704 -27.801707562783204
53.10447535824313 -27.841719599520225
53.057108369529374 -27.83745544740828
53.04540140161481 -27.8314919184654
53.103989566498186 -27.78655252470858
53.04669096425113 -27.806079419433665
53.1007603319066 -27.859254917616003
53.10041260137622 -27.84083516196878
53.03247116043472 -27.769400164613938
53.08555661105598 -27.802010735678458
53.04508220358431 -27.80482392139536
53.06762894322895 -27.83099621612055
53.08958464556493 -27.842125036144846
53.021705922591956 -27.811822278472903
53.04195615484804 -27.823370072150293
53.08169249290095 -27.77791003681578
53.04670753584243 -27.821213088972012
53.09869223588964 -27.794593852802116
53.052530601381235 -27.82599880048444
53.06015318899142 -27.814010253255546
53.10444900119394 -27.85741416524785
53.05336100540304 -27.793536601090384
53.08557105320288 -27.856380880086796
53.0664227441597 -27.859681130295854
53.04124267907158 -27.78272937856896
53.02313802720121 -27.814607103644033
53.056935830720214 -27.86647834725968
53.05875281950808 -27.85375607196422
53.042409913987825 -27.783232928107697
53.06614556587497 -27.77096219457254
53.07116069369483 -27.823501475405315
53.10196258889337 -27.797661611000258
53.085962737065195 -27.828482728420468
53.041678636570516 -27.771548323688666
53.07233487344324 -27.84409107390424
53.05977592791077 -27.80524144006793
53.073589094174196 -27.88042149851157
53.086568080410956 -27.82086867767072
53.05568239246651 -27.86511907763803
53.10169017799887 -27.859389985597684
53.023662930259974 -27.78301001300274
53.09324282304711 -27.794467882406988
53.07033853935406 -27.80500646642122
53.10579026893189 -27.77205413490036
53.04950965372915 -27.837067241049773
53.06725250659272 -27.87098740651587
53.078411136428514 -27.82025469593745
53.05051799501417 -27.859767127569537
53.09016533774818 -27.837729777719236
53.10027134335976 -27.77306069717813
53.094251763932135 -27.862696424969542
53.09720422501073 -27.85031258024764
53.066690769048336 -27.83568747443961
53.02792467795871 -27.799101562825733
53.03373784848108 -27.833599258110695
53.08291101047681 -27.777944855460717
53.06831861233537 -27.791927596499814
53.093607568281236 -27.852917052886685
53.04178157112158 -27.854276429807978
53.04774703321433 -27.815801739579456
53.067672917724934 -27.882689701724786
53.046412159232204 -27.79514576990218
53.05976242262076 -27.790614943077834
53.09559713029131 -27.81397984591924
53.065061969694426 -27.891101093235644
53.07559787101166 -27.76115949619808
53.054308852139016 -27.874664404932584
53.06091047837574 -27.79220447615582
53.02316619916726 -27.775153845674367
53.05920794043774 -27.77981999275393
53.07799867930964 -27.802601820024584
53.063676128610275 -27.801169607096163
53.0755798685452 -27.868347303883382
53.05712247571404 -27.783052758862908
53.082478074080136 -27.876374434516222
53.09728494533777 -27.78056192237557
53.01868591766202 -27.786779578368726
53.06116833889338 -27.872295628979273
53.076333562560336 -27.836199709789742
53.046177021369935 -27.805160272016867
53.10495707877718 -27.798312200851225
53.082358979057574 -27.857362774303372
53.073540364875306 -27.848412149314104
53.03365795265825 -27.805952176430768
53.05088597969326 -27.868413030317914
53.07580538817933 -27.84462789847187
53.095951195358936 -27.8024856491391
53.0526495253048 -27.787610649558083
53.07860792263086 -27.858532694857708
53.09710931771235 -27.770305461448714
53.090483817804056 -27.883103086831845
53.053461341984885 -27.778600207783406
53.10048734460095 -27.86982070638519
53.101436271194224 -27.825906597689
53.099313325817086 -27.76889955581296
53.07963622971836 -27.89007198748266
53.06447714186573 -27.86781264328299
53.07421172266884 -27.8000896973287
53.0349956494931 -27.819228264656378
53.032471493799015 -27.7900088949236
53.09528370842444 -27.783892107482277
53.0972663036292 -27.770226851565404
53.098880951336014 -27.87390614579633
53.025960818881806 -27.81006201143819
53.09966670936261 -27.822603707999253
53.035961526838854 -27.794058767291286
53.018903999003584 -27.802122827609708
53.01992900189068 -27.781440926357813
53.03109093846366 -27.8429819136947
53.059759584895815 -27.886287906385437
53.026297247155 -27.776810790047318
53.04191936734082 -27.795223631129875
53.0588583552455 -27.790679936769248
53.0635752052337 -27.859697477431318
53.10328643821868 -27.797989800094353
53.070765674836245 -27.807441778222135
53.07907406174239 -27.80070274967762
53.057324163220464 -27.862814446270484
53.02941655299548 -27.77222933933173
53.047865351524 -27.83839888441121
53.07443712382342 -27.83518463672847
53.050198974137174 -27.82540109642518
53.10398758643084 -27.834842401914766
53.037734479330105 -27.826694618680186
53.06511098773934 -27.855375979029407
53.09093859084464 -27.766516461196932
53.057127473840886 -27.857391448829024
53.08372945859383 -27.788286475979096
53.07936283365976 -27.874947445468095
53.07203115900571 -27.793571369732906
53.05204156603994 -27.779345145395265
53.01970465916194 -27.820306152513204
53.080294405440135 -27.87181841952959
53.08219115214339 -27.79102266140982
53.03645084049934 -27.814310689673356
53.08654131366748 -27.882000630242878
53.04050610091006 -27.768569075505845
53.07179324823974 -27.76505723215198
53.02916907372076 -27.818080516121103
53.06188303550826 -27.84250917809609
53.0453033518298 -27.77705804646165
53.05808767290769 -27.84440531083842
53.07247019746467 -27.76232381309067
53.09030966831329 -27.76818590198509
53.06697547212071 -27.870409083829504
53.089001495760165 -27.830850629535146
53.072113856209526 -27.790649254668363
53.065645067461105 -27.819796448772003
53.0628574316789 -27.867094024394454
53.07668686532107 -27.833116146562283
53.06235617709668 -27.81335682867163
53.06340800609861 -27.864283227279156
53.099275581497736 -27.8042789671222
53.06097529339806 -27.894326472262502
53.033230953956014 -27.767401263629825
53.04786478220951 -27.80331170184106
53.019947492521446 -27.790125335722394
53.08175735468828 -27.793563678031397
53.07659286275082 -27.858702212184493
53.104971371574415 -27.792686486250453
53.0679218452575 -27.787883942590728
53.06126372712407 -27.78796368261952
53.065300748228566 -27.762147828431853
53.05986014394222 -27.864512447879346
53.05605709648582 -27.801307038037695
53.096646024985986 -27.796226369291738
53.06221371350031 -27.808884471105234
53.07409984134804 -27.842222852433295
53.02711735503556 -27.80327884149538
53.078412377528096 -27.874604842195268
53.04599571451315 -27.826170354233398
53.0760962952528 -27.766759488630598
53.09030537054388 -27.812932921149176
53.04579270053676 -27.80328876735685
53.07910567276073 -27.833342172570067
53.087981903983874 -27.778830853543834
53.046255637456206 -27.80281020464683
53.09933242324702 -27.78775755110042
53.04473597157714 -27.842933005628336
53.0414220292877 -27.864692466137374
53.09569644792408 -27.799060534496732
53.0256958542208 -27.820783221204906
53.09664477889793 -27.822597055181554
53.09431304102486 -27.79283514214939
53.064036103836486 -27.86495927138089
53.089884149220374 -27.768635212065934
53.03452185042901 -27.838235252523496
53.04173752625157 -27.761123088910484
53.05599329914878 -27.866147890314704
53.04385707353283 -27.84287126739674
53.082954619783436 -27.86449657257409
53.060544348365625 -27.763017717809454
53.07198067645616 -27.81966542655131
53.05105941322953 -27.779061649443406
53.09408405348174 -27.87927385180762
53.092041766914896 -27.887672642352523
53.102641377594615 -27.890461627539157
53.08233426838361 -27.78199237049452
53.02783506272526 -27.80653257215286
53.042325842000075 -27.828978877477205
53.09210865040554 -27.787102156693887
53.04293413632204 -27.854948536124496
53.043341855329516 -27.77508369275439
53.09177431924591 -27.79825100887808
53.095190592176166 -27.822685110898952
53.05859966608213 -27.793334327624425
53.07884817076497 -27.84303043319659
53.07895078751346 -27.83706862707834
53.05974432698703 -27.794496996553352
53.09721888552144 -27.875787568135017
53.060813988280145 -27.860340700157863
53.085130942307565 -27.84214908236016
53.04472031174176 -27.850391272251457
53.054593853996494 -27.86507945281914
53.05829437092579 -27.849268534268525
53.09021632433075 -27.820247764762733
53.096580870778254 -27.856225906207555
53.0811328165828 -27.864171926753336
53.07026203659274 -27.796366191750998
53.08083499223806 -27.80531817138187
53.07714008067072 -27.776761389147286
53.077589849222505 -27.832567023761673
53.05858100259041 -27.886128081756222
53.06614883866518 -27.846988663742664
53.03120889500596 -27.786887390688868
53.07664660411942 -27.81817694310797
53.09818285937777 -27.81876340228833
53.1031927942847 -27.80087065884797
53.08863883268619 -27.762590072457833
53.03539947987979 -27.77670317927698
53.043694066420805 -27.83755120552979
53.07482319549013 -27.892929891102188
53.08422406337595 -27.777085777621757
53.03924008115391 -27.826525772181803
53.07949068423739 -27.7616346598024
53.03396779743355 -27.822133190498946
53.04777775511868 -27.881487494445132
53.039269941103264 -27.852069994674174
53.08904364912764 -27.80965107197033
53.0358721364568 -27.789201418782618
53.026611073164965 -27.844385488021313
53.09889874350422 -27.800463249141764
53.04859481646562 -27.835823630528672
53.062262042625086 -27.88406417603192
53.096356511819394 -27.860665756527823
53.044368987061276 -27.822033044385005
53.034565507153374 -27.832466590303905
53.08551028777514 -27.886470984820225
53.037822714109815 -27.819473940066796
53.06750974964363 -27.84348361855075
53.101991266334934 -27.89072996583068
53.06035137428476 -27.86740866471291
53.036569637567986 -27.766715321971255
53.06007640784909 -27.848792742371106
53.06565083105165 -27.806819152222563
53.05892520388329 -27.81993072786684
53.07589419710479 -27.829031262124158
53.061264362514315 -27.78456052171836
53.06771889769979 -27.86851664104605
53.04508741182141 -27.835016715440187
53.027152617271916 -27.79781702135094
53.05569679090694 -27.778649701789558
53.043661993311105 -27.82308821330387
53.078477822965986 -27.803096917528183
53.07065347571313 -27.769686127188315
53.05373675004169 -27.779642826994333
53.061066491684024 -27.81864852462666
53.033832146840545 -27.760509520717267
53.05096820467583 -27.76171303575813
53.05886054958532 -27.789348472460286
53.06684988812461 -27.846366065806176
53.02163840502577 -27.83951580670795
53.03662626030169 -27.839779856758373
53.02560845912155 -27.83458221379062
53.0673162175249 -27.829039355045673
53.082699076787016 -27.842680891117688
53.05236712020254 -27.867326309675278
53.04443292423124 -27.851021211694192
53.09315398764262 -27.792131354214355
53.02483528799 -27.850407307908252
53.07978110911752 -27.87066699220886
53.05516199241228 -27.781280227295255
53.03019576652135 -27.859034614756744
53.07562087664555 -27.800750988687742
53.09903781697248 -27.761929208436403
53.03503117988164 -27.779362693606444
53.04331251757789 -27.842192374034074
53.07276542294089 -27.872787641283605
53.099645897290635 -27.861438714752254
53.080407586402174 -27.862926973962928
53.087705882320634 -27.814062966025073
53.020455115766445 -27.802826772463554
53.02109475600685 -27.81538292611963
53.09789477748296 -27.779774114293698
53.09916888192378 -27.866747328229714
53.03563939061817 -27.774948743611635
53.087083608249515 -27.77622400472416
53.03736324677708 -27.843729808797082
53.09308671742057 -27.882593075442568
53.09264001858477 -27.807897663283004
53.031393870884635 -27.818308931246783
53.067529661693264 -27.774137264509445
53.10265528554579 -27.88950160132877
53.06244141281566 -27.781372538207066
53.105339230445175 -27.798454868993474
53.09882020600331 -27.768515911080765
53.06056802832348 -27.861095518232517
53.083409944762266 -27.867320280384
53.07508043647107 -27.869153316261645
53.08961254944689 -27.773626913757916
53.08483716391854 -27.84371845956528
53.04433848193854 -27.85031482569973
53.07931129413025 -27.83684564188696
53.07169248778147 -27.827677866098742
53.055550265173274 -27.861018147641914
53.02476648695357 -27.80862838214792
53.027312849832136 -27.839442467368233
53.040849070220354 -27.842853847161905
53.10375101772886 -27.808351019955193
53.09086204521643 -27.799824614935012
53.064397357549495 -27.769784801481688
53.05795523711284 -27.844974914567004
53.068740900659186 -27.875083672826904
53.06135772104954 -27.854247620123452
53.10469166727554 -27.774746142952818
53.05097790960972 -27.797767098198072
53.07835488598241 -27.790453495689352
53.04069332708059 -27.81772630620094
53.072763075344795 -27.874204256736398
53.094146237221146 -27.854147743899897
53.02308729036644 -27.77658139159173
53.04434014544938 -27.836230716099784
53.08167871926089 -27.89048651355307
53.03529169314077 -27.82520875295235
53.06767469642139 -27.864783915483372
53.04189715506918 -27.796613013328336
53.07310188359257 -27.798047370331002
53.04102688793855 -27.83368569606212
53.096205915603846 -27.806995381460013
53.07504243260638 -27.779877382574476
53.07625328332191 -27.830748033156283
53.081597545923856 -27.778220173698735
53.06920667829585 -27.85965639500782
53.05127979911303 -27.793264105720127
53.06100878458129 -27.79340639432733
53.04125419724791 -27.833417766803077
53.048971566798386 -27.761996128081115
53.05867891903668 -27.77344926042115
53.0731952500983 -27.778299605632668
53.08091558297547 -27.83135343867437
53.06136802596926 -27.809957787916172
53.09755535457703 -27.796160306729696
53.07930596777913 -27.815864659882536
53.028384847646265 -27.840390573539832
53.0405331961314 -27.810302507616598
53.101321255563896 -27.84790640405622
53.04881097868155 -27.787050608621332
53.0775033672152 -27.786353573186958
53.09709473622969 -27.839997992912025
53.089303926200685 -27.80691222999903
53.06620667136405 -27.806398113019586
53.067089736122334 -27.874672533652973
53.06553897870579 -27.765682678454567
53.091664545605 -27.85858680020843
53.09319227632823 -27.837558960137844
53.08011999747493 -27.81501481507481
53.026214681507845 -27.798607105817737
53.06477154865467 -27.867048362789514
53.07757190496361 -27.7952444015205
53.082027697267506 -27.762915472859547
53.04650700128425 -27.83472800711389
53.023256486356274 -27.775005592121968
53.08446961700151 -27.854960438665756
53.082865854158605 -27.859363567322777
53.07667315332957 -27.778178532817698
53.091395080367775 -27.851478959340135
53.05260799627163 -27.825941598129653
53.04836379275905 -27.808903541740193
53.05998436548094 -27.80724239969627
53.08776077661881 -27.809622772178354
53.024558170422864 -27.777000409619227
53.041550246331504 -27.83838925269608
53.06771381138707 -27.806763260669015
53.052358164064145 -27.851148790728402
53.05904150954967 -27.792288900989128
53.059106138036846 -27.84055937451636
53.07367959075663 -27.7679484565979
53.035764891090345 -27.843784674415968
53.09336555323574 -27.86289503528519
53.02479086995208 -27.78465719904275
53.078011417613205 -27.832764049605114
53.097037987229186 -27.831761557924313
53.10264006751569 -27.78098527905142
53.05843977510551 -27.87349946605652
53.10081286247914 -27.818459442245715
53.05148635387663 -27.833197744117125
53.07232788161744 -27.77351582911851
53.09535647925816 -27.845500511705193
53.09394348788337 -27.830017155092165
53.09174240578586 -27.824462586902996
53.08796743231781 -27.821927805029464
53.03184780359279 -27.774954374103768
53.05495334665906 -27.77080332692188
53.04238058717419 -27.81732769606873
53.06729625936761 -27.878630175450642
53.0965751042613 -27.784547070879043
53.05165840837886 -27.83137684239522
53.04909432614396 -27.771349364472496
53.04263188368563 -27.823573028100007
53.09499887216247 -27.881896117291046
53.0656401603009 -27.87327164463828
53.09480686705623 -27.836178913122314
53.0577827526623 -27.830399054606616
53.046759085948345 -27.829442806983042
53.022364337171894 -27.77498443554991
53.10085590195747 -27.787703114746453
53.04596269676019 -27.806373821987307
53.094907871391975 -27.88613746889784
53.0883084640349 -27.833283648936526
53.069578868621676 -27.843149137964552
53.0690311458524 -27.795145115067818
53.045973438054205 -27.823601416338004
53.052078320233726 -27.86710903674554
53.08523610411222 -27.85592947373558
53.09963422186071 -27.792064874993684
53.06804709653907 -27.819766015682404
53.05492240635752 -27.849756268355446
53.0728641904871 -27.873151427866624
53.1008947285922 -27.77169232406777
53.098724778637404 -27.782505984861146
53.06429017120584 -27.78120400175736
53.09532209147999 -27.855812417404277
53.048305953269384 -27.84149958472503
53.031906521525094 -27.763998018566433
53.047532216898965 -27.772933022488832
53.08774981663085 -27.817192193175323
53.05628734382802 -27.77715025075545
53.078971097268685 -27.866785709729267
53.067198551102415 -27.809632647117507
53.08499778271766 -27.765083982037126
53.065673081689525 -27.812740722981953
53.09470331262086 -27.7830212897394
53.053406251455584 -27.782437146989103
53.0981137492578 -27.846662074969373
53.10468309504882 -27.887713073428024
53.10418307552193 -27.818328352753465
53.08421135881845 -27.88825069780835
53.051468529965724 -27.816212057949887
53.06717091600902 -27.76155247277294
53.068667387316125 -27.82416091958203
53.083178028117885 -27.869449566469715
53.02391612009177 -27.79583643277011
53.091190838482994 -27.855802870052436
53.06408514236426 -27.885522100238255
53.02554503052705 -27.822867818795626
53.0840547227185 -27.876171188812435
53.03982527255599 -27.765147587105325
53.105179309165614 -27.876886922950614
53.09025079003613 -27.82757610515094
53.09784759424755 -27.863687420100437
53.04033814191822 -27.76546908976845
53.09410606048771 -27.868395563676074
53.02427665060027 -27.76524556269582
53.08921596157485 -27.880937742056336
53.050570715122326 -27.871754640615837
53.08486979112469 -27.77832325290997
53.10450603328189 -27.84720283467277
53.03505519527233 -27.850694210345882
53.0395568005509 -27.80505098918124
53.077558968415694 -27.873719572727545
53.102207340523385 -27.803933117794813
53.09917494138827 -27.7982319835972
53.02074827462967 -27.806286228310768
53.089864765775395 -27.824114172058376
53.103870441785276 -27.848190660289738
53.047999926205684 -27.80282292567852
53.0516765886096 -27.7818349629574
53.09200873634609 -27.788554403082973
53.095044710656985 -27.777950647464518
53.041035400999775 -27.785088674522463
53.075948350936784 -27.82440347815445
53.05916829208431 -27.825849554049256
53.021378444453916 -27.817941840360348
53.06491130988195 -27.764219462363037
53.04931923855414 -27.877331500543356
53.07104286070111 -27.80555234446565
53.019365924167964 -27.77802225147704
53.059948259310055 -27.815945469163808
53.078377465431444 -27.800095393815972
53.072529220164085 -27.79888976864354
53.07318142545162 -27.775669717242806
53.07538523753862 -27.88493688144507
53.07583201594873 -27.813829011968927
53.03305245266752 -27.83719821469738
53.07848599275922 -27.855489884168374
53.063560460652816 -27.793793354861588
53.104870987644915 -27.81254455199798
53.07744073595574 -27.778105648146365
53.06749937209587 -27.84416839598012
53.060936544688936 -27.891665623075347
53.09347204194726 -27.837785723517115
53.02837677370121 -27.793168934607824
53.049428806242375 -27.802450939661792
53.05302026035555 -27.769766550030358
53.05731038066419 -27.81714318649532
53.103037400640474 -27.807271895876994
53.05056312408758 -27.785943774944393
53.06297111627175 -27.808369329878595
53.05796248732866 -27.769024734321597
53.03226359591177 -27.825274322846706
53.081263400296336 -27.778775995258773
53.03936563958378 -27.816496589551143
53.05538715358491 -27.804666704547557
53.085392279038416 -27.811254724486417
53.102966337528514 -27.821266552669268
53.066229742672895 -27.83609452792202
53.0935735428436 -27.791354590967376
53.066207437736466 -27.823886486143916
53.05434151982664 -27.854936008882234
53.09529668374899 -27.786992351147994
53.02621216492431 -27.780967131661956
53.075348319679335 -27.890988199206202
53.0392051467504 -27.853574498153886
53.07371483647745 -27.842162501968467
53.05221046994227 -27.840371718083553
53.02019275030615 -27.80242533042355
53.05790120557786 -27.856490436065247
53.052375687271876 -27.774655193924573
53.09700521793991 -27.82457850012891
53.09255972079684 -27.834967605667444
53.04381070687743 -27.82365839683452
53.04260900162512 -27.7685130553313
53.083942327484614 -27.865170066934322
53.05088284120483 -27.873464494223008
53.08471193395099 -27.780874740403878
53.02654871799489 -27.77688231133619
53.10246203876592 -27.788773909966178
53.066143232160584 -27.79693307140501
53.079421493315216 -27.776458100983973
53.053887635347294 -27.810200940441508
53.04861926429707 -27.788437658204035
53.086490069170935 -27.836411838453838
53.095274574128084 -27.80466693940346
53.059990447829456 -27.880844606180737
53.06600121645112 -27.80828508848935
53.03773671117539 -27.789458756350825
53.10037898350526 -27.770300007625504
53.05045501379629 -27.85310820766583
53.04344268536383 -27.834426118687393
53.080471100131945 -27.818535225898668
53.088746799247474 -27.860349490250243
53.03185717053439 -27.822474840418888
53.08521675386904 -27.844264530911865
53.05683041653106 -27.834669471488034
53.0821236161779 -27.845546788752976
53.104209620874514 -27.863790769824583
53.02075114603923 -27.788425890669387
53.08549587427978 -27.885993809292422
53.03793160931578 -27.809876184266486
53.07635776880204 -27.866835896466647
53.07817243007665 -27.84810544667336
53.07520586926355 -27.7887972438154
53.0514406036836 -27.791524540563397
53.02350580494541 -27.809687955978
53.09291205631406 -27.79289688063072
53.03682913752311 -27.845686797512226
53.06026548879231 -27.792695547234526
53.09846847657475 -27.88864336395859
53.097864387888784 -27.858268835387477
53.049086117200076 -27.813760904437927
53.06053019386915 -27.772829063417767
53.04772562296739 -27.76954095245967
53.040662060713686 -27.846557188558524
53.03961283095625 -27.833878319627747
53.0882341923756 -27.892768102010617
53.07964681339497 -27.8115869671813
53.070392416590465 -27.813690036801404
53.0961258523988 -27.840515376286437
53.06974768031492 -27.881718091019223
53.08581167268921 -27.82519645361136
53.07854441142932 -27.766321036317603
53.03342090620864 -27.784885059754217
53.096832178964114 -27.808136092157692
53.023500367690374 -27.79643201014721
53.060490945544345 -27.79285991207607
53.039771429020966 -27.79071747282793
53.10178088091178 -27.767805155517017
53.04227545631496 -27.801867381640438
53.05023158655766 -27.778581902926643
53.032674113942285 -27.804204359315406
53.07595592515724 -27.816548119949644
53.02592450213488 -27.794516278590446
53.086843856838556 -27.857374657424632
53.07611233615156 -27.80477682907524
53.06771363804307 -27.887538869025384
53.0392594609923 -27.779571178025368
53.06916712799088 -27.798619776024154
53.09577636152194 -27.864498740608298
53.06757638634544 -27.886004248279356
53.10019705242893 -27.88324798935901
53.09085416494754 -27.85477101234917
53.06783327468464 -27.862190585783278
53.080165750085314 -27.852388582613493
53.06182642717026 -27.767300725000446
53.070785441174436 -27.8692039070627
53.03294820067895 -27.78329462674673
53.08295397226209 -27.882816222986595
53.046206571790854 -27.812025657369688
53.102962544685056 -27.805435657528488
53.08187816136599 -27.854417637963596
53.050050170105905 -27.880806476355705
53.04910262737164 -27.807576563003007
53.093560554322536 -27.838836978279883
53.07233357241005 -27.887563173069115
53.03778963679593 -27.830697246017866
53.04907987347609 -27.869598631354393
53.058200301994646 -27.888022024647935
53.03612978852078 -27.783654258065734
53.028860139536604 -27.83497319806585
53.09999661752177 -27.88079812366931
53.04719395810899 -27.769504607643295
53.039675091750794 -27.785235809857884
53.04591023373928 -27.77003481443629
53.065919225037675 -27.77052365637014
53.07653375982967 -27.804522378471262
53.04517224767612 -27.780861043890635
53.100365003274135 -27.796814688218753
53.07900034805024 -27.87608369614248
53.0385619557248 -27.84923991473295
53.04755255851402 -27.790042010004527
53.09851819096327 -27.891509574037602
53.096674303404036 -27.891056946561427
53.04133599637152 -27.854572080209962
53.05700611524969 -27.787881023523457
53.05187155168201 -27.843885579452895
53.04197280439423 -27.86074761998754
53.07975694819493 -27.84316113354009
53.044823673865864 -27.843443146028932
53.03633799934912 -27.80915286560564
53.09683308114251 -27.809416221354148
53.1006318358851 -27.783820757511727
53.063220476457026 -27.872612992025495
53.09480698992488 -27.760305309620954
53.076813139043445 -27.863523629638397
53.063994500172356 -27.837986779451622
53.045680059437565 -27.80856086820192
