  0.234086E-01  0.106050E+08  0.105699E+08 -0.464731E+03 -0.464907E+03  0.000000E+00  0.105996E+08  0.105996E+08  0.105996E+08 -0.251837E+00  0.559747E+07  0.559718E+07  0.415139E+01
  0.246088E-01  0.102362E+08  0.101992E+08 -0.405867E+03 -0.406021E+03  0.000000E+00  0.102305E+08  0.102305E+08  0.102305E+08 -0.243068E+00  0.540257E+07  0.540226E+07  0.413543E+01
  0.258705E-01  0.986267E+07  0.982382E+07 -0.353826E+03 -0.353960E+03  0.000000E+00  0.985665E+07  0.985665E+07  0.985665E+07 -0.234186E+00  0.520515E+07  0.520483E+07  0.409910E+01
  0.271970E-01  0.948567E+07  0.944512E+07 -0.307903E+03 -0.308020E+03  0.000000E+00  0.947939E+07  0.947939E+07  0.947939E+07 -0.225223E+00  0.500593E+07  0.500560E+07  0.404055E+01
  0.285914E-01  0.910685E+07  0.906477E+07 -0.267464E+03 -0.267565E+03  0.000000E+00  0.910032E+07  0.910032E+07  0.910032E+07 -0.216216E+00  0.480575E+07  0.480541E+07  0.395809E+01
  0.300573E-01  0.872804E+07  0.868465E+07 -0.231933E+03 -0.232021E+03  0.000000E+00  0.872131E+07  0.872131E+07  0.872131E+07 -0.207211E+00  0.460561E+07  0.460526E+07  0.385031E+01
  0.315983E-01  0.835135E+07  0.830692E+07 -0.200795E+03 -0.200871E+03  0.000000E+00  0.834446E+07  0.834446E+07  0.834446E+07 -0.198258E+00  0.440660E+07  0.440625E+07  0.371616E+01
  0.332184E-01  0.797910E+07  0.793397E+07 -0.173581E+03 -0.173646E+03  0.000000E+00  0.797211E+07  0.797211E+07  0.797211E+07 -0.189411E+00  0.420997E+07  0.420961E+07  0.355514E+01
  0.349216E-01  0.765702E+07  0.761156E+07 -0.150716E+03 -0.150773E+03  0.000000E+00  0.764997E+07  0.764997E+07  0.764997E+07 -0.181757E+00  0.403985E+07  0.403950E+07  0.336889E+01
  0.367120E-01  0.730336E+07  0.725802E+07 -0.130070E+03 -0.130119E+03  0.000000E+00  0.729633E+07  0.729633E+07  0.729633E+07 -0.173355E+00  0.385310E+07  0.385275E+07  0.315569E+01
